date,rain,tg,sm,sp,fl
12/25/1982,0,-0.506965954,418.356217,56.36441023,13.79
12/26/1982,0,-2.125283037,418.1941326,56.36752177,12.16
12/27/1982,0,-3.22916522,417.9686453,56.93218275,10.35
12/28/1982,0.057193407,-3.195446514,417.8287717,64.33146468,10.13
12/29/1982,0,-1.130553498,417.6778288,69.49086816,9.933
12/30/1982,0,-2.797440558,417.5687128,70.10409121,9.147
12/31/1982,0,-5.006446072,417.438168,70.25641236,8.735
1/1/1983,0,-6.291742917,417.2576,71.44638213,8.583
1/2/1983,0,-5.030000612,417.0911479,73.358091,8.201
1/3/1983,0,-3.014212209,416.9296548,74.27686952,8.301
1/4/1983,1.611192333,-3.271127362,417.7775435,87.56489835,11.82
1/5/1983,0.210497683,-0.503923868,417.780802,87.86399783,18.04
1/6/1983,0.184581442,-0.125972623,417.733876,88.65685808,18.2
1/7/1983,0.539179331,-0.425938871,419.1275928,86.74038628,18.89
1/8/1983,0.001229627,1.184852528,418.9415062,86.84531255,23.22
1/9/1983,0.003102471,-1.177243592,418.8224446,87.1625009,18.44
1/10/1983,0.860289297,-1.007481078,419.9826261,86.47349948,15.48
1/11/1983,1.884193037,0.823488396,422.8470918,83.30215962,14.15
1/12/1983,0.049100762,1.825998059,423.3717049,81.99774052,14.23
1/13/1983,8.52E-06,0.709221117,423.1783538,82.10506699,14.01
1/14/1983,5.68E-06,-1.384396957,422.9730378,82.5772739,12.73
1/15/1983,0,-1.680847518,422.8439244,91.30567452,11.48
1/16/1983,0,-2.87595303,422.6810858,98.34206167,11.14
1/17/1983,0.000308651,-2.079531211,422.3149582,111.0436256,11.13
1/18/1983,0.522651439,-1.207159246,424.1094884,107.6092314,18.32
1/19/1983,0,1.817538061,423.8605207,110.4114508,18.33
1/20/1983,0,-3.391518991,423.6769257,112.7466811,14.69
1/21/1983,0,-6.237986102,423.3629621,117.6124735,12.68
1/22/1983,2.210547501,-4.683888119,424.8487031,120.4460163,12.61
1/23/1983,0.348946295,0.599087594,425.2961325,120.4385625,15.24
1/24/1983,0.014268826,0.411692282,425.0255044,120.5821162,14.67
1/25/1983,0,-0.430633916,424.7481189,120.6994429,14.16
1/26/1983,1.079083892,-1.976053692,425.3101134,122.6763279,12.79
1/27/1983,2.129246927,0.189931117,429.6489907,115.4157548,12.03
1/28/1983,5.798022072,3.108533455,438.5784098,101.9483474,14.01
1/29/1983,9.157320281,5.16318218,447.2611727,91.10687273,23.2
1/30/1983,8.786409434,4.849146781,453.0763107,85.27677068,37.75
1/31/1983,0.575241631,3.273346526,452.9272386,87.38006197,45.57
2/1/1983,3.03E-05,-0.226538504,452.631281,89.5299971,34.59
2/2/1983,0.117081686,-2.115703537,452.3802377,91.60220145,29.55
2/3/1983,0,-0.941231979,452.0852029,93.56614961,24.51
2/4/1983,0,-2.728306021,451.7812057,97.90354074,18.74
2/5/1983,0,-5.610990755,451.516941,97.98538744,16.58
2/6/1983,0,-6.781441265,451.3529044,110.2602033,14.94
2/7/1983,0,-5.196334333,451.0489469,130.6653926,14.33
2/8/1983,0,-3.685323917,450.7578458,133.1019069,13.18
2/9/1983,0,-2.848397446,450.2871905,136.1448021,12
2/10/1983,0.474586202,-3.505830641,450.1882832,147.0817563,11.64
2/11/1983,5.126793454,-0.838071792,451.8663005,157.4086428,14.13
2/12/1983,0,0.31114076,451.4033843,162.5417282,15.98
2/13/1983,0,-3.071571068,451.0340838,162.6572472,17.77
2/14/1983,0,-5.43005144,450.6485855,162.6895344,17.58
2/15/1983,0,-7.303239614,450.3918284,162.6994928,14.38
2/16/1983,0,-10.63562535,450.1145636,162.7491129,12.43
2/17/1983,0,-10.62781066,449.9068288,162.7999374,12.21
2/18/1983,0,-8.735891511,449.5231134,162.9948561,11.42
2/19/1983,0,-4.804105909,449.098802,163.0113409,11.42
2/20/1983,0,-5.108623633,448.7115146,163.0338406,10.79
2/21/1983,0,-4.896705562,448.2650657,164.1616756,10.44
2/22/1983,0,-5.063074726,448.0231139,164.2403447,8.979
2/23/1983,0,-10.62527668,447.6186822,164.2760507,8.767
2/24/1983,0,-9.127953708,446.9659871,164.2760978,8.993
2/25/1983,0,-4.663723764,446.3587845,164.276136,8.346
2/26/1983,0,-5.843291247,445.6407409,164.2761672,8.78
2/27/1983,0,-3.694831317,445.2913203,164.1295453,8.377
2/28/1983,0.702507819,-0.491789861,445.555199,163.0533937,9.247
3/1/1983,0.199509049,0.769917494,445.5837703,162.2432145,11.67
3/2/1983,0.365310447,0.503455233,445.4893545,161.7265262,13.54
3/3/1983,0.004303695,0.296308293,444.9672981,161.7046988,14.85
3/4/1983,0,-1.228969039,444.5186096,161.7147834,12.92
3/5/1983,0,-2.589854353,443.8111149,161.6271411,11.35
3/6/1983,1.573782293,-1.177942626,444.548942,162.4301738,10.9
3/7/1983,2.191017228,0.737407723,447.6114673,155.3171031,17.53
3/8/1983,0.49054079,3.022299919,450.3055931,146.8221208,18.92
3/9/1983,0,3.558576335,453.439378,135.6552463,18.5
3/10/1983,0.110964116,5.309495083,456.4235644,126.0818896,20.3
3/11/1983,1.970214692,5.406089008,456.8687365,124.7446438,21.5
3/12/1983,0,1.986086053,456.2751373,125.0921202,19.49
3/13/1983,0,-3.480611365,455.4811733,125.1219736,16.18
3/14/1983,0,-3.52456742,454.5476608,125.1074451,14.6
3/15/1983,0,-1.02815323,454.1240443,123.6498931,13.45
3/16/1983,0,1.61107118,455.030147,118.1077568,12.43
3/17/1983,0,4.009726464,456.6969609,109.9146756,11.76
3/18/1983,0.10971582,5.47890224,459.5736079,99.61892046,11.78
3/19/1983,2.963532765,6.742652333,463.7369315,89.17236868,14.71
3/20/1983,3.659389042,6.838574491,467.0216521,80.63430673,18.69
3/21/1983,0.041880227,6.008524632,468.1622864,73.50493062,20.87
3/22/1983,1.685699388,5.435827936,468.8503335,70.07361447,22.01
3/23/1983,0.340617434,3.632902057,468.0718348,70.7265497,22.03
3/24/1983,0.963901833,0.440949897,468.2746028,66.82300703,18.91
3/25/1983,32.22001266,4.067847156,479.604331,62.30054734,25.19
3/26/1983,0.230733157,4.561579813,479.2857337,82.06304613,41.68
3/27/1983,1.99E-05,-1.358207583,478.3095584,83.98081988,33.38
3/28/1983,0,-2.186429465,477.1851497,83.0211328,29.64
3/29/1983,2.485364036,-0.362905268,479.022487,74.63571577,26.7
3/30/1983,1.015916693,3.561566676,480.3289342,67.80718695,26.65
3/31/1983,0,4.783899858,480.8907905,60.2986751,26.35
4/1/1983,2.272924326,6.850927023,482.1848367,54.50519007,26.51
4/2/1983,4.341541141,6.333225596,483.8895625,48.11630793,29.54
4/3/1983,5.744714387,7.626093442,484.8428903,46.72989484,31.95
4/4/1983,0.011991442,3.723911942,483.8744086,45.06067867,28.05
4/5/1983,2.624026141,3.971577926,483.6911181,43.71771432,24.32
4/6/1983,1.664103073,3.899677612,483.21716,41.3889581,21.29
4/7/1983,1.623788164,5.114080926,482.854596,40.26539967,19.24
4/8/1983,0.59901327,3.882366213,482.24953,36.01430292,18.53
4/9/1983,4.51024054,7.838471236,483.2350367,31.72167966,20.48
4/10/1983,5.673219118,8.531440957,484.9132954,28.50015956,26.78
4/11/1983,0.033126134,7.84598244,483.9961291,23.68266426,27.48
4/12/1983,0.527343893,12.22325275,482.8153138,21.98962187,28.92
4/13/1983,0.588821863,6.791478583,481.8055805,22.17067288,24.41
4/14/1983,1.129794632,1.941961384,481.3395928,24.82743495,20.82
4/15/1983,2.967513458,0.202200127,481.3851005,26.11578067,19.48
4/16/1983,0.126213211,1.112470793,480.1981918,25.07352769,18.47
4/17/1983,0,2.33422143,478.4391957,23.96363461,16.76
4/18/1983,0,3.646120423,476.4973511,22.30074409,16.25
4/19/1983,0.062006669,6.185401495,474.889427,20.25148028,16
4/20/1983,0.011345802,8.879727293,473.1879388,17.13298256,16.46
4/21/1983,0.134161374,11.8485594,471.0002196,13.70575021,17.6
4/22/1983,7.766664245,13.79874151,472.5406973,11.26978885,19.7
4/23/1983,4.734512264,11.3483295,472.9593452,9.343579941,19.46
4/24/1983,0.035145978,9.699171783,471.1148276,7.394926949,18.22
4/25/1983,0.213411275,11.1759693,468.8011971,5.59638284,17.19
4/26/1983,0,11.91856219,466.2410782,3.973004193,16.12
4/27/1983,0.299047814,12.07001632,463.8660178,2.619930506,15.01
4/28/1983,0.816218058,12.89527061,461.6711278,1.707783477,14.26
4/29/1983,2.449805034,12.33292622,460.0669297,0.928390767,13.17
4/30/1983,1.467448994,12.13578921,458.4342288,0.454467135,12.55
5/1/1983,6.095115599,10.30108733,458.2399903,0.214829786,11.23
5/2/1983,13.53793258,11.98294409,462.2162416,0.111134272,14.23
5/3/1983,0.390175042,7.823715077,459.8392124,0.046552735,17.06
5/4/1983,7.126136188,8.8505251,460.8305726,0.026942384,13.98
5/5/1983,1.742366803,8.949773779,459.770561,0.01882196,15.62
5/6/1983,4.3365882,6.659992321,459.8113405,0.017154592,14.77
5/7/1983,0.012527816,4.481223027,457.1151745,0.0110905,13.3
5/8/1983,4.595201546,6.707578106,457.0515492,0.006747055,12.25
5/9/1983,8.696685384,6.387465238,459.4895504,0.000404992,12.82
5/10/1983,0.669856374,7.859997794,457.4626524,0,20.12
5/11/1983,2.587801703,10.3254572,455.9730691,0,18.65
5/12/1983,0.304023191,10.40576868,453.5328042,0,16.41
5/13/1983,0.223221949,13.55818836,450.4928664,0,14.44
5/14/1983,0.14248884,15.38288188,447.2229456,0,12.91
5/15/1983,0.49295438,15.55104512,443.5492215,0,11.72
5/16/1983,0,17.87978038,439.5229536,0,11.03
5/17/1983,0.107212044,19.63410549,436.0821361,0,10.4
5/18/1983,0.932910961,18.36034649,433.0348477,0,9.908
5/19/1983,0.308327988,17.27002866,429.8058478,0,9.584
5/20/1983,0.906110755,16.49890297,427.4047148,0,9.202
5/21/1983,4.120739349,14.56726153,426.1691644,0,8.871
5/22/1983,0.409137866,15.73534649,422.6900235,0,8.855
5/23/1983,6.378561501,17.62909625,422.3247876,0,7.955
5/24/1983,13.96935419,17.92533756,426.9022059,0,8.365
5/25/1983,1.150180245,14.77181486,425.6525728,0,9.414
5/26/1983,1.282319825,9.903197702,423.7164661,0,8.749
5/27/1983,6.958777209,10.53117034,424.9558368,0,8.612
5/28/1983,0.211913684,10.85029669,422.6998769,0,8.455
5/29/1983,0.18598125,11.55302053,419.877152,0,7.788
5/30/1983,0.871936516,12.19844391,417.3255999,0,7.779
5/31/1983,0.097224112,13.63661169,413.7071132,0,7.573
6/1/1983,0.405032565,14.73619933,410.1230566,0,7.793
6/2/1983,0.000361918,15.66505176,406.2624496,0,7.239
6/3/1983,0.506173737,17.03019493,403.2257464,0,6.77
6/4/1983,0.142877607,17.08056222,399.3606521,0,6.413
6/5/1983,9.021069323,18.10948636,401.0444774,0,6.203
6/6/1983,0.634376934,18.76164761,399.2003355,0,6.885
6/7/1983,5.17E-05,11.27538763,396.6714867,0,6.535
6/8/1983,0,9.827283793,393.3402459,0,6.149
6/9/1983,0.09501439,11.76942592,389.7214035,0,5.879
6/10/1983,1.77004222,15.42581321,388.066723,0,5.815
6/11/1983,0.110240308,16.48482241,385.2151799,0,5.757
6/12/1983,0.075147406,13.83043492,381.9266304,0,5.521
6/13/1983,0.126828452,13.95582927,379.2594299,0,5.613
6/14/1983,6.013973496,15.05345651,380.4540326,0,5.89
6/15/1983,3.190905488,14.31066091,380.3363799,0,6.204
6/16/1983,11.43283655,12.14145393,386.5738418,0,5.76
6/17/1983,1.795289892,7.694786647,386.2013074,0,5.681
6/18/1983,1.202069058,9.165568224,385.1470774,0,5.569
6/19/1983,9.844181013,9.798320696,389.4808196,0,5.58
6/20/1983,6.254258631,11.57891887,390.9978864,0,5.849
6/21/1983,2.812804539,15.13198875,389.3658458,0,5.799
6/22/1983,0.20055014,16.84601467,386.1317245,0,5.491
6/23/1983,0,15.56060988,382.7088194,0,5.272
6/24/1983,0,13.54176953,379.4104938,0,5.069
6/25/1983,0,15.74051498,376.1181262,0,5.143
6/26/1983,12.05737641,16.52272604,381.1217993,0,4.896
6/27/1983,10.46994492,15.9198491,384.4282417,0,5.245
6/28/1983,11.02521694,16.55718678,389.047794,0,7.954
6/29/1983,0,13.2871373,386.2854697,0,6.639
6/30/1983,0,12.21636425,382.8121366,0,5.682
7/1/1983,0,14.42979028,379.5862968,0,5.439
7/2/1983,0.335150772,15.9543191,377.0417867,0,5.312
7/3/1983,0.01161268,16.24629653,373.8195437,0,5.206
7/4/1983,0,16.93765251,370.3913416,0,4.867
7/5/1983,0,17.41043571,366.569743,0,4.872
7/6/1983,0.047455851,18.57552148,363.0937202,0,4.854
7/7/1983,0.089068939,19.2697743,359.5643353,0,4.648
7/8/1983,0,19.82164615,355.9616544,0,4.698
7/9/1983,0,19.23707141,352.5496654,0,4.657
7/10/1983,0.407183073,17.71267528,349.4684551,0,4.455
7/11/1983,1.209527074,18.67023072,347.5285145,0,4.516
7/12/1983,11.17924656,16.62048059,352.854904,0,4.734
7/13/1983,3.316865208,15.34108116,352.4897197,0,6.391
7/14/1983,4.963860815,16.64898282,354.4337611,0,6.313
7/15/1983,0.001169804,14.50617269,351.6707727,0,6.144
7/16/1983,0.012948663,17.39676638,348.542986,0,5.091
7/17/1983,0.225290399,18.53359098,345.6701329,0,4.759
7/18/1983,0.076587153,19.97301414,342.0013856,0,5.201
7/19/1983,0.091173929,21.08258073,338.6245562,0,4.467
7/20/1983,0.81541821,22.13154397,336.2262922,0,4.314
7/21/1983,1.60906532,16.37628826,335.5547173,0,4.4
7/22/1983,0.034308181,10.02363574,333.4345017,0,4.588
7/23/1983,0.487195643,11.39358192,331.5687395,0,4.492
7/24/1983,0.19595894,16.05730958,329.1774042,0,4.614
7/25/1983,1.01343225,17.40822313,327.8836504,0,4.959
7/26/1983,0,16.07019251,324.8169269,0,4.721
7/27/1983,0,17.85003416,321.1456853,0,4.638
7/28/1983,0.072220368,22.20117973,318.2778051,0,4.436
7/29/1983,2.983834465,22.86564773,318.5725589,0,4.378
7/30/1983,1.004118747,17.65991961,316.9847512,0,4.329
7/31/1983,0,17.3617504,314.0428597,0,4.27
8/1/1983,0,17.76011907,310.86895,0,4.29
8/2/1983,3.346236157,19.2464041,311.2851185,0,4.239
8/3/1983,3.982680317,18.65906023,312.5675245,0,4.265
8/4/1983,3.129861633,14.68708205,313.9515643,0,4.392
8/5/1983,1.690242822,9.740557279,314.2073495,0,4.505
8/6/1983,1.26996478,9.29300288,313.6655172,0,4.654
8/7/1983,1.276618498,11.81014384,313.2713531,0,4.579
8/8/1983,1.164816126,12.62983074,312.1165262,0,4.547
8/9/1983,3.098192432,16.13772563,312.1447436,0,4.523
8/10/1983,0.051807763,17.01039469,309.7895423,0,4.668
8/11/1983,2.550894347,17.63978411,309.4321536,0,4.484
8/12/1983,0.00047255,16.79506452,307.0427661,0,4.311
8/13/1983,3.775023917,18.2130017,308.4863738,0,4.241
8/14/1983,0.586931468,13.42163072,307.4320425,0,4.341
8/15/1983,0,11.32054369,305.3315481,0,4.212
8/16/1983,0,12.72369855,302.9221684,0,4.181
8/17/1983,0.88966352,15.23827678,301.557552,0,4.001
8/18/1983,1.385172625,16.21582291,300.4852616,0,4.005
8/19/1983,0,17.375277,298.0574558,0,4.145
8/20/1983,0,17.92520973,295.6697729,0,3.879
8/21/1983,0,17.50084529,293.294076,0,3.825
8/22/1983,0.778235905,17.94048242,291.6885562,0,3.896
8/23/1983,1.662186004,17.38496424,290.8824262,0,3.867
8/24/1983,5.050258222,16.88106258,292.5915168,0,3.844
8/25/1983,5.20179847,17.3758022,294.9776464,0,3.857
8/26/1983,0,16.57977133,292.8381524,0,4.382
8/27/1983,0,17.08388804,290.7810658,0,4.323
8/28/1983,0.052787708,15.85539086,288.6146952,0,4.032
8/29/1983,0.160014385,16.7328707,286.7317032,0,4.037
8/30/1983,0.368437493,17.11249474,285.3129267,0,4.147
8/31/1983,0.369889592,16.49537385,283.6630573,0,3.926
9/1/1983,0.000420847,16.86739193,281.8026631,0,3.926
9/2/1983,0,16.95825525,279.8731199,0,3.934
9/3/1983,3.583368849,17.01263391,281.4221967,0,3.917
9/4/1983,8.447933432,15.92756377,287.155047,0,3.977
9/5/1983,0,11.24728926,285.69283,0,4.498
9/6/1983,0,12.86073984,284.435003,0,4.048
9/7/1983,0.699928869,13.46260728,283.9150908,0,4.057
9/8/1983,0.002472887,9.467618979,282.7610257,0,4.036
9/9/1983,0.011924384,8.940014044,281.2050512,0,3.965
9/10/1983,0,12.14842867,279.3509426,0,3.862
9/11/1983,3.884785692,17.49946984,281.1495658,0,3.851
9/12/1983,10.01844876,16.63358299,288.405535,0,4.045
9/13/1983,0.198335449,11.44833995,287.5648137,0,4.264
9/14/1983,0,9.827603433,286.423329,0,4.204
9/15/1983,0.135955115,10.56384586,285.1533622,0,4.027
9/16/1983,0.279143735,13.88686141,284.0726349,0,3.964
9/17/1983,10.87392585,13.84277328,292.1329418,0,4.085
9/18/1983,8.238726695,10.47768928,298.0009849,0,4.291
9/19/1983,0,9.524631386,296.58414,0,4.612
9/20/1983,0,13.85198938,295.1681734,0,4.192
9/21/1983,9.47E-06,14.59266117,294.0420602,0,4.045
9/22/1983,0.196647549,14.16737829,293.1121858,0,3.991
9/23/1983,0,13.52862855,292.0272044,0,3.936
9/24/1983,0.358695682,8.966547715,291.1244302,0,3.969
9/25/1983,5.854100485,8.377541812,295.130277,0,4.064
9/26/1983,0,7.536396632,293.98915,0,4.237
9/27/1983,0,8.582789718,292.7550351,0,4.259
9/28/1983,0,10.97274644,291.5588655,0,4.219
9/29/1983,0,12.0369581,290.3234362,0,4.212
9/30/1983,0,11.98198029,289.1721203,0,4.051
10/1/1983,0,11.60566632,288.3348614,0,4.012
10/2/1983,0,5.682604126,287.4972834,0,3.984
10/3/1983,1.593575445,4.001417925,288.0160626,0,3.949
10/4/1983,2.714696438,8.224810763,289.2431289,0,3.927
10/5/1983,0,12.46255621,288.2128341,0,4.082
10/6/1983,5.019399933,12.33386679,291.4434931,0,3.935
10/7/1983,0.327310776,11.43912937,290.8856608,0,3.879
10/8/1983,0.447098371,9.124912805,290.4044805,0,3.773
10/9/1983,17.6264702,8.882763492,303.8126309,0,4.463
10/10/1983,0,6.887347316,303.1024305,0,5.149
10/11/1983,9.24927187,6.464163609,309.9679137,0,4.44
10/12/1983,3.020263129,8.414889407,311.6429963,0,4.797
10/13/1983,0,6.096433152,310.9021823,0,4.804
10/14/1983,0,5.733535216,310.1135404,0,4.197
10/15/1983,0,6.518430398,309.226348,0,3.927
10/16/1983,0.204175311,8.099756889,308.497706,0,3.936
10/17/1983,20.61369609,11.26812474,323.7153522,0,4.041
10/18/1983,6.85190388,7.951652391,328.1896466,0,7.255
10/19/1983,0.023830799,5.486033561,327.5366731,0,6.24
10/20/1983,0.407297979,6.368013376,327.1195185,0,4.793
10/21/1983,0.627761559,7.865596765,327.1543792,0.173776026,4.574
10/22/1983,0.13608227,2.570327894,326.7540637,0.220645153,4.312
10/23/1983,0,1.530505319,326.2475792,0.220645153,4.099
10/24/1983,0,0.755287237,325.6921715,0.220279697,4.144
10/25/1983,0,1.313969164,325.1950301,0.220279697,4.234
10/26/1983,0.913814608,0.34579461,325.4824504,0.346388862,4.227
10/27/1983,0.023323458,2.161118107,325.0251974,0,4.233
10/28/1983,0,6.369258998,324.4714579,0,4.003
10/29/1983,0.118122907,5.515718217,324.0687907,0,3.934
10/30/1983,0.580230737,4.950514306,324.2041935,0,3.825
10/31/1983,1.332261492,4.509665312,324.9233796,0,4.048
11/1/1983,1.087426146,4.07790482,325.2795707,0.003366776,4.284
11/2/1983,0,3.549436528,324.8291916,0.003366776,4.312
11/3/1983,0,2.585026713,324.3147066,0.003366776,4.34
11/4/1983,0.175562156,2.675202645,323.9753542,0,4.369
11/5/1983,0.105305091,4.8840148,323.6434948,0,4.397
11/6/1983,0,6.284842658,323.1646361,0,4.425
11/7/1983,0,5.740524776,322.6499882,0,4.318
11/8/1983,0,4.001846219,322.1194489,0,4.291
11/9/1983,0.081456906,4.056931279,321.8423222,0.022808114,4.307
11/10/1983,0.012632333,1.99705176,321.546782,0.023302527,4.324
11/11/1983,0.205760338,1.241627719,321.5359524,0.860105565,4.34
11/12/1983,0,-0.428550236,321.3446511,0.934430414,4.356
11/13/1983,0,-3.135365538,321.1489041,1.478343265,4.373
11/14/1983,0,-5.758501104,320.9497285,1.497849691,3.517
11/15/1983,0,-7.799219847,320.7907267,1.848568993,3.599
11/16/1983,0,-8.184152087,320.6007827,4.639131003,3.645
11/17/1983,0,-3.513299634,320.3650192,4.989749705,3.718
11/18/1983,0,-2.53463832,320.1643406,4.989749705,3.936
11/19/1983,0,-5.475910743,319.9865186,4.989749705,3.727
11/20/1983,0,-6.021484042,319.8529922,4.989749705,3.812
11/21/1983,0,-6.899248785,319.7135039,7.28818161,3.915
11/22/1983,0,-4.715576664,319.5457079,9.125094668,3.878
11/23/1983,0,-4.853116166,319.3555618,9.765334233,3.921
11/24/1983,0,-4.911300275,319.1571634,9.940665585,3.967
11/25/1983,0,-5.034765661,318.9739947,11.98626925,5.112
11/26/1983,0.281596374,-5.806438154,319.0946758,20.23455344,5.611
11/27/1983,10.71596713,-1.244409649,329.8928995,25.20520148,5.361
11/28/1983,4.875568638,0.966549549,337.7660042,20.78891642,8.403
11/29/1983,0.396512653,2.46285855,338.169623,21.64581847,8.065
11/30/1983,0,-0.159342781,337.9597204,26.79382332,6.078
12/1/1983,0,-3.243168258,337.8558859,27.04331332,4.907
12/2/1983,0,-8.845773189,337.7491421,27.04407292,4.382
12/3/1983,0,-10.87904987,337.5956491,27.04413151,3.943
12/4/1983,0,-9.270134293,337.4129185,27.04417003,3.513
12/5/1983,0,-5.856480773,337.2231915,27.0442085,3.66
12/6/1983,0,-5.741989363,337.0517286,27.1625977,3.816
12/7/1983,0,-5.472880039,336.923978,27.83758484,4.021
12/8/1983,0,-4.029883351,336.7770329,27.87196923,4.108
12/9/1983,0,-6.48219455,336.6315384,27.87201534,3.939
12/10/1983,0,-7.590790289,336.5570107,29.03216458,3.856
12/11/1983,0,-5.192369144,336.4392904,30.29352974,3.826
12/12/1983,0,-7.04014851,336.3122092,30.36883294,3.691
12/13/1983,0,-9.966720236,336.2371856,30.36889393,3.269
12/14/1983,0,-13.24799696,336.1275562,30.36894301,3.471
12/15/1983,0,-10.2582422,336.0492471,30.36900371,3.224
12/16/1983,0,-12.92311523,335.8639991,34.189151,3.382
12/17/1983,0,-5.72673604,335.7465427,34.49957636,3.768
12/18/1983,1.795281061,-2.272348885,337.8557617,36.4625744,3.861
12/19/1983,0.572409368,0.3892684,344.411834,27.98450627,4.568
12/20/1983,6.725191936,4.166718827,351.9982251,23.75949475,6.323
12/21/1983,0.143887882,3.36605554,353.2993732,21.78773297,6.905
12/22/1983,1.292053944,2.333649984,355.0000667,20.72240811,5.725
12/23/1983,0.357592624,2.069269589,355.2905632,20.6282575,5.461
12/24/1983,3.804112282,1.177836143,358.1913865,21.93838547,5.198
12/25/1983,0.299580491,1.516025916,359.243659,20.24724331,4.991
12/26/1983,6.09895035,2.935537241,364.9545702,17.3033543,5.152
12/27/1983,1.260003545,4.461145092,365.7758353,21.35111087,5.83
12/28/1983,1.547373288,-0.124402102,367.160155,21.39031156,5.718
12/29/1983,0.462273681,1.188957198,367.7282182,20.71069427,5.364
12/30/1983,0.013517059,1.566340587,367.5230244,21.4752999,5.23
12/31/1983,0.193089815,-1.065355039,367.6724536,22.19718247,5.193
1/1/1984,0.35089538,-0.232741941,367.8584489,22.76490649,5.182
1/2/1984,0.165600125,0.394838895,367.8948947,22.67907469,4.872
1/3/1984,0.573267768,0.928567394,368.7185903,21.78123858,4.869
1/4/1984,1.486225089,1.967844893,369.7169391,24.85714942,5.005
1/5/1984,0,0.29212034,369.5627392,25.10821801,5.178
1/6/1984,0,-1.890855546,369.420035,25.14036346,4.855
1/7/1984,0,-3.843386947,369.2885503,25.14904712,4.618
1/8/1984,0,-2.429795515,369.1752009,26.96744283,4.566
1/9/1984,0,-2.471816686,369.0821573,27.8044875,4.581
1/10/1984,0,-2.291073853,368.9016717,28.27699239,4.592
1/11/1984,0,-3.799364723,368.7525348,28.277016,4.164
1/12/1984,0,-7.235400969,368.5881877,28.40765149,3.768
1/13/1984,0,-8.170619414,368.4297974,29.30460981,4.372
1/14/1984,0,-4.626048319,368.3304032,34.867445,4.47
1/15/1984,0.03691024,-2.618731083,368.1459161,39.4946508,4.352
1/16/1984,0,-1.279750326,367.9148909,41.88115746,4.31
1/17/1984,0,-3.933341421,367.6726887,49.8011428,4.434
1/18/1984,0,-3.991648382,367.4459927,52.04342274,4.258
1/19/1984,0,-3.121566167,367.2558135,52.05548186,4.308
1/20/1984,0,-7.424453357,367.1359316,55.10631314,4.255
1/21/1984,0,-3.333257595,366.9366766,55.19705285,4.307
1/22/1984,0,-7.155909059,366.7765902,55.60319416,3.694
1/23/1984,0,-10.31825132,366.6161044,56.51931832,3.955
1/24/1984,0,-6.379812398,366.4503297,64.31966027,3.914
1/25/1984,0.000123082,-3.133831117,366.2926454,75.93806821,3.934
1/26/1984,0,-1.651739443,366.0046892,78.88432591,3.904
1/27/1984,0,-2.58403619,365.7064359,78.88434112,3.605
1/28/1984,0,-4.028570924,365.4906074,78.9174487,4.026
1/29/1984,0.081220983,-1.755032894,365.4692755,86.11288831,4.25
1/30/1984,0,-0.906987668,365.3178642,86.11289849,4.023
1/31/1984,0,-1.676558114,365.1721005,87.77187202,3.954
2/1/1984,0.0346301,-2.657501223,364.986242,88.53469667,4.193
2/2/1984,0.268171094,-0.785094322,365.3313996,89.08649448,4.19
2/3/1984,0.395797463,-0.150073769,365.7468938,90.10254209,4.255
2/4/1984,0.488415492,-0.175321997,366.0272477,93.84800136,4.432
2/5/1984,0.184539485,-0.578771182,366.0176078,96.91328917,4.472
2/6/1984,0.794868967,-0.890771579,366.5982846,101.8145516,4.655
2/7/1984,0.000198824,-0.538994324,366.3431468,117.6263233,4.92
2/8/1984,0,-1.711753802,366.0926536,117.8872723,4.944
2/9/1984,0,-4.025413396,365.8493045,119.6082839,5.001
2/10/1984,0,-2.758902146,365.684391,120.2063803,3.971
2/11/1984,0,-2.723267692,365.4560938,120.5159658,3.292
2/12/1984,0,-4.652235562,365.2574724,120.6128752,3.241
2/13/1984,0,-6.930782156,365.0545723,120.6467733,3.185
2/14/1984,0,-8.188308486,364.8561857,120.8407684,3.405
2/15/1984,0,-10.25216505,364.6861939,120.8408202,3.585
2/16/1984,0,-12.07882608,364.5057575,120.8408647,3.754
2/17/1984,0,-12.38085027,364.3106649,120.8409095,3.729
2/18/1984,0,-12.50087491,364.0247116,120.8409539,3.716
2/19/1984,0,-10.84810925,363.6725655,121.5716796,3.831
2/20/1984,0,-7.509755917,363.3998808,121.9253821,3.884
2/21/1984,0,-3.798279978,363.0544071,122.4907725,3.977
2/22/1984,0,-3.876240082,362.7713036,123.4495562,4.004
2/23/1984,7.20E-05,-4.507871106,362.4218022,125.4899601,4.284
2/24/1984,0.667342763,-1.677046028,362.7656301,132.3638339,4.361
2/25/1984,0.376207767,-0.709805553,364.5534985,129.9921155,4.594
2/26/1984,0.374099831,1.349183225,366.7375533,126.8968527,5.397
2/27/1984,0.23073279,1.562719959,366.745313,128.2840049,6.62
2/28/1984,0.042629125,-0.478856501,366.5509585,128.523687,6.579
2/29/1984,0.020421253,-0.645295423,366.2212849,128.4346248,6.972
3/1/1984,0,-0.388752386,365.6418324,128.4710975,7.082
3/2/1984,1.581401471,-1.87507042,366.7355756,138.9732793,7.358
3/3/1984,0.099917248,-0.652289948,366.6328527,139.6029434,7.633
3/4/1984,0.000981553,-0.737787243,366.3118978,139.6786957,7.909
